,Transaction ID,Medium,Revenue
2123,ICC6341946062,cpc,30.0
2124,ICC6342998568,cpc,30.0
2125,ICC6345838906,cpc,30.0
2126,ICC6345851580,cpc,30.0
2127,ICC6346132987,cpc,30.0
2128,ICC6346951868,cpc,30.0
2129,ICC6347336331,cpc,30.0
2130,ICC6349578130,cpc,30.0
2131,ICC6352455475,cpc,30.0
2132,ICC6353270391,cpc,30.0
2133,ICC6353428613,cpc,30.0
2134,ICC6357956264,cpc,30.0
2135,ICC6840266012,cpc,30.0
2136,ICC6840385099,cpc,30.0
2137,ICC6840389029,cpc,30.0
2138,ICC6840394724,cpc,30.0
2139,ICC6840395296,cpc,30.0
2140,ICC6840456154,cpc,30.0
2141,ICC6840615115,cpc,30.0
2142,ICC6840707636,cpc,30.0
2143,ICC6840852619,cpc,30.0
2144,ICC6840859251,cpc,30.0
2145,ICC6841022193,cpc,30.0
2146,ICC6841106116,cpc,30.0
2147,ICC6841210362,cpc,30.0
2148,ICC6841218128,cpc,30.0
2149,ICC6841445910,cpc,30.0
2150,ICC6841475906,cpc,30.0
2151,ICC6841483967,cpc,30.0
2152,ICC6841485403,cpc,30.0
2153,ICC6841542079,cpc,30.0
2154,ICC6841542939,cpc,30.0
2155,ICC6841566434,cpc,30.0
2156,ICC6841594491,cpc,30.0
2157,ICC6841613814,cpc,30.0
2158,ICC6842345733,cpc,30.0
2159,ICC6842483397,cpc,30.0
2160,ICC6842690475,cpc,30.0
2161,ICC6842700488,cpc,30.0
2162,ICC6842732845,cpc,30.0
2163,ICC6842841545,cpc,30.0
2164,ICC6842847912,cpc,30.0
2165,ICC6842875363,cpc,30.0
2166,ICC6843018274,cpc,30.0
2167,ICC6843684337,cpc,30.0
2168,ICC6844314540,cpc,30.0
2169,ICC6844362823,cpc,30.0
2170,ICC6844373866,cpc,30.0
2171,ICC6844384190,cpc,30.0
2172,ICC6844557592,cpc,30.0
2173,ICC6844630401,cpc,30.0
2174,ICC6844779287,cpc,30.0
2175,ICC6844882578,cpc,30.0
2176,ICC6845144968,cpc,30.0
2177,ICC6845236314,cpc,30.0
2178,ICC6845505540,cpc,30.0
2179,ICC6845851792,cpc,30.0
2180,ICC6846028546,cpc,30.0
2181,ICC6846865349,cpc,30.0
2182,ICC6846941670,cpc,30.0
2183,ICC6847317965,cpc,30.0
2184,ICC6848523110,cpc,30.0
2185,ICC6848679296,cpc,30.0
2186,ICC6849728505,cpc,30.0
2187,ICC6849815857,cpc,30.0
2188,ICC6850548079,cpc,30.0
2189,ICC6850804610,cpc,30.0
2190,ICC6851257244,cpc,30.0
2191,ICC6851488279,cpc,30.0
2192,ICC6851817590,cpc,30.0
2193,ICC6851931183,cpc,30.0
2194,ICC6854520093,cpc,30.0
2195,ICC6856875261,cpc,30.0
2196,ICC6860276612,cpc,30.0
2197,ICC6860499467,cpc,30.0
2198,ICC6861564451,cpc,30.0
2199,ICC6863708667,cpc,30.0
2200,ICC6864569514,cpc,30.0
2201,ICC7333722551,cpc,30.0
2202,ICC7333784362,cpc,30.0
2203,ICC7333987344,cpc,30.0
2204,ICC7333989722,cpc,30.0
2205,ICC7334202274,cpc,30.0
2206,ICC7334353318,cpc,30.0
2207,ICC7334503981,cpc,30.0
2208,ICC7334602450,cpc,30.0
2209,ICC7334614575,cpc,30.0
2210,ICC7334788313,cpc,30.0
2211,ICC7334827035,cpc,30.0
2212,ICC7334841590,cpc,30.0
2213,ICC7334870979,cpc,30.0
2214,ICC7335047703,cpc,30.0
2215,ICC7335054648,cpc,30.0
2216,ICC7335075504,cpc,30.0
2217,ICC7335220772,cpc,30.0
2218,ICC7335226761,cpc,30.0
2219,ICC7335824055,cpc,30.0
2220,ICC7336051160,cpc,30.0
2221,ICC7336137276,cpc,30.0
2222,ICC7336187078,cpc,30.0
2223,ICC7336240052,cpc,30.0
2224,ICC7336375755,cpc,30.0
2225,ICC7336396594,cpc,30.0
2226,ICC7336852245,cpc,30.0
2227,ICC7336997015,cpc,30.0
2228,ICC7337006460,cpc,30.0
2229,ICC7337060309,cpc,30.0
2230,ICC7337124062,cpc,30.0
2231,ICC7337125513,cpc,30.0
2232,ICC7337229630,cpc,30.0
2233,ICC7337243598,cpc,30.0
2234,ICC7337611762,cpc,30.0
2235,ICC7337675704,cpc,30.0
2236,ICC7337686852,cpc,30.0
2237,ICC7337699196,cpc,30.0
2238,ICC7337814342,cpc,30.0
2239,ICC7338565853,cpc,30.0
2240,ICC7338746792,cpc,30.0
2241,ICC7338881476,cpc,30.0
2242,ICC7339498132,cpc,30.0
2243,ICC7339617541,cpc,30.0
2244,ICC7339800905,cpc,30.0
2245,ICC7339818094,cpc,30.0
2246,ICC7340861936,cpc,30.0
2247,ICC7341845075,cpc,30.0
2248,ICC7342882719,cpc,30.0
2249,ICC7344669304,cpc,30.0
2250,ICC7345093565,cpc,30.0
2251,ICC7345468972,cpc,30.0
2252,ICC7346230842,cpc,30.0
2253,ICC7347029925,cpc,30.0
2254,ICC7347485424,cpc,30.0
2255,ICC7347672357,cpc,30.0
2256,ICC7348002574,cpc,30.0
2257,ICC7348058633,cpc,30.0
2258,ICC7349870613,cpc,30.0
2259,ICC7350184852,cpc,30.0
2260,ICC7352561674,cpc,30.0
2261,ICC7353064819,cpc,30.0
2262,ICC7353174342,cpc,30.0
2263,ICC7353497083,cpc,30.0
2264,ICC7356296266,cpc,30.0
2265,ICC7356340642,cpc,30.0
2266,ICC7356343462,cpc,30.0
2267,ICC7356463768,cpc,30.0
2268,ICC7840084305,cpc,30.0
2269,ICC7840117694,cpc,30.0
2270,ICC7840322946,cpc,30.0
2271,ICC7840336080,cpc,30.0
2272,ICC7840337609,cpc,30.0
2273,ICC7840380897,cpc,30.0
2274,ICC7840469619,cpc,30.0
2275,ICC7840651176,cpc,30.0
2276,ICC7840818987,cpc,30.0
2277,ICC7840820659,cpc,30.0
2278,ICC7840884947,cpc,30.0
2279,ICC7840992002,cpc,30.0
2280,ICC7841247520,cpc,30.0
2281,ICC7841817467,cpc,30.0
2282,ICC7841821704,cpc,30.0
2283,ICC7842015999,cpc,30.0
2284,ICC7842048455,cpc,30.0
2285,ICC7842062052,cpc,30.0
2286,ICC7842095921,cpc,30.0
2287,ICC7842118720,cpc,30.0
2288,ICC7842179887,cpc,30.0
2289,ICC7842189334,cpc,30.0
2290,ICC7842236950,cpc,30.0
2291,ICC7842913530,cpc,30.0
2292,ICC7842950772,cpc,30.0
2293,ICC7842964149,cpc,30.0
2294,ICC7842984334,cpc,30.0
2295,ICC7843007339,cpc,30.0
2296,ICC7843174158,cpc,30.0
2297,ICC7843598889,cpc,30.0
2298,ICC7843688787,cpc,30.0
2299,ICC7843750630,cpc,30.0
2300,ICC7843822431,cpc,30.0
2301,ICC7843899262,cpc,30.0
2302,ICC7844182336,cpc,30.0
2303,ICC7844431536,cpc,30.0
2304,ICC7844488640,cpc,30.0
2305,ICC7845109795,cpc,30.0
2306,ICC7845183420,cpc,30.0
2307,ICC7846572939,cpc,30.0
2308,ICC7846615950,cpc,30.0
2309,ICC7847539472,cpc,30.0
2310,ICC7848044738,cpc,30.0
2311,ICC7848476817,cpc,30.0
2312,ICC7849793946,cpc,30.0
2313,ICC7853569892,cpc,30.0
2314,ICC7856875909,cpc,30.0
2315,ICC7860147152,cpc,30.0
2316,ICC7860512406,cpc,30.0
2317,ICC7861379341,cpc,30.0
2318,ICC8193589337,cpc,30.0
2319,ICC8193672944,cpc,30.0
2320,ICC8193715087,cpc,30.0
2321,ICC8193795161,cpc,30.0
2322,ICC8194092448,cpc,30.0
2323,ICC8194300306,cpc,30.0
2324,ICC8194350641,cpc,30.0
2325,ICC8194376327,cpc,30.0
2326,ICC8194398682,cpc,30.0
2327,ICC8194446461,cpc,30.0
2328,ICC8194453981,cpc,30.0
2329,ICC8194535026,cpc,30.0
2330,ICC8194637552,cpc,30.0
2331,ICC8194694014,cpc,30.0
2332,ICC8194762368,cpc,30.0
2333,ICC8194798227,cpc,30.0
2334,ICC8194967193,cpc,30.0
2335,ICC8194998222,cpc,30.0
2336,ICC8195211493,cpc,30.0
2337,ICC8195797773,cpc,30.0
2338,ICC8195825774,cpc,30.0
2339,ICC8195825904,cpc,30.0
2340,ICC8195852338,cpc,30.0
2341,ICC8195878447,cpc,30.0
2342,ICC8195924110,cpc,30.0
2343,ICC8195992272,cpc,30.0
2344,ICC8195999871,cpc,30.0
2345,ICC8196025981,cpc,30.0
2346,ICC8196030486,cpc,30.0
2347,ICC8196076971,cpc,30.0
2348,ICC8196091592,cpc,30.0
2349,ICC8196166147,cpc,30.0
2350,ICC8196265571,cpc,30.0
2351,ICC8196476364,cpc,30.0
2352,ICC8196744157,cpc,30.0
2353,ICC8196760295,cpc,30.0
2354,ICC8197451596,cpc,30.0
2355,ICC8197462304,cpc,30.0
2356,ICC8197477755,cpc,30.0
2357,ICC8197520394,cpc,30.0
2358,ICC8197848563,cpc,30.0
2359,ICC8198348815,cpc,30.0
2360,ICC8198376708,cpc,30.0
2361,ICC8198409578,cpc,30.0
2362,ICC8199324629,cpc,30.0
2363,ICC8199563072,cpc,30.0
2364,ICC8199768068,cpc,30.0
2365,ICC8200109372,cpc,30.0
2366,ICC8200569308,cpc,30.0
2367,ICC8200668975,cpc,30.0
2368,ICC8201153623,cpc,30.0
2369,ICC8201431411,cpc,30.0
2370,ICC8201800216,cpc,30.0
2371,ICC8201998860,cpc,30.0
2372,ICC8202235730,cpc,30.0
2373,ICC8202302250,cpc,30.0
2374,ICC8202501565,cpc,30.0
2375,ICC8204186126,cpc,30.0
2376,ICC8204439529,cpc,30.0
2377,ICC8204612370,cpc,30.0
2378,ICC8205174547,cpc,30.0
2379,ICC8205219393,cpc,30.0
2380,ICC8205481210,cpc,30.0
2381,ICC8205549535,cpc,30.0
2382,ICC8206187396,cpc,30.0
2383,ICC8206255973,cpc,30.0
2384,ICC8207268390,cpc,30.0
2385,ICC8209682110,cpc,30.0
2386,ICC8212469267,cpc,30.0
2387,ICC8214390272,cpc,30.0
2388,ICC8216395923,cpc,30.0
2389,ICC8694520626,cpc,30.0
2390,ICC8694660611,cpc,30.0
2391,ICC8694771511,cpc,30.0
2392,ICC8694834652,cpc,30.0
2393,ICC8694885091,cpc,30.0
2394,ICC8695205732,cpc,30.0
2395,ICC8695208140,cpc,30.0
2396,ICC8695367378,cpc,30.0
2397,ICC8695436398,cpc,30.0
2398,ICC8695591524,cpc,30.0
2399,ICC8695708841,cpc,30.0
2400,ICC8695777643,cpc,30.0
2401,ICC8695881351,cpc,30.0
2402,ICC8695881651,cpc,30.0
2403,ICC8695922254,cpc,30.0
2404,ICC8696101308,cpc,30.0
2405,ICC8696111794,cpc,30.0
2406,ICC8696165274,cpc,30.0
2407,ICC8696180784,cpc,30.0
2408,ICC8696233226,cpc,30.0
2409,ICC8696432408,cpc,30.0
2410,ICC8696445910,cpc,30.0
2411,ICC8696524906,cpc,30.0
2412,ICC8696710489,cpc,30.0
2413,ICC8696756865,cpc,30.0
2414,ICC8696901360,cpc,30.0
2415,ICC8697066964,cpc,30.0
2416,ICC8697074283,cpc,30.0
2417,ICC8697088173,cpc,30.0
2418,ICC8697141611,cpc,30.0
2419,ICC8697810805,cpc,30.0
2420,ICC8697983944,cpc,30.0
2421,ICC8697988820,cpc,30.0
2422,ICC8698096664,cpc,30.0
2423,ICC8698491998,cpc,30.0
2424,ICC8698497971,cpc,30.0
2425,ICC8698612124,cpc,30.0
2426,ICC8698733922,cpc,30.0
2427,ICC8699325747,cpc,30.0
2428,ICC8699607033,cpc,30.0
2429,ICC8699660355,cpc,30.0
2430,ICC8699735947,cpc,30.0
2431,ICC8700840398,cpc,30.0
2432,ICC8701136525,cpc,30.0
2433,ICC8701140490,cpc,30.0
2434,ICC8705267670,cpc,30.0
2435,ICC8705274822,cpc,30.0
2436,ICC8705457362,cpc,30.0
2437,ICC8705607702,cpc,30.0
2438,ICC8705621550,cpc,30.0
2439,ICC8705791045,cpc,30.0
2440,ICC8706016165,cpc,30.0
2441,ICC8706132095,cpc,30.0
2442,ICC8708869707,cpc,30.0
2443,ICC8709261625,cpc,30.0
2444,ICC8712628161,cpc,30.0
2445,ICC8713531559,cpc,30.0
2446,ICC8714826140,cpc,30.0
2447,ICC8716897083,cpc,30.0
2448,ICC9195052896,cpc,30.0
2449,ICC9195357949,cpc,30.0
2450,ICC9195633908,cpc,30.0
2451,ICC9195646905,cpc,30.0
2452,ICC9195733086,cpc,30.0
2453,ICC9195860684,cpc,30.0
2454,ICC9195964383,cpc,30.0
2455,ICC9196192971,cpc,30.0
2456,ICC9196231456,cpc,30.0
2457,ICC9196239200,cpc,30.0
2458,ICC9196240033,cpc,30.0
2459,ICC9196392402,cpc,30.0
2460,ICC9196477429,cpc,30.0
2461,ICC9196532372,cpc,30.0
2462,ICC9196685569,cpc,30.0
2463,ICC9196729497,cpc,30.0
2464,ICC9196909689,cpc,30.0
2465,ICC9197318093,cpc,30.0
2466,ICC9197329620,cpc,30.0
2467,ICC9197410562,cpc,30.0
2468,ICC9197526340,cpc,30.0
2469,ICC9197585081,cpc,30.0
2470,ICC9197773602,cpc,30.0
2471,ICC9198060499,cpc,30.0
2472,ICC9198106563,cpc,30.0
2473,ICC9198164593,cpc,30.0
2474,ICC9198289618,cpc,30.0
2475,ICC9198318483,cpc,30.0
2476,ICC9198391922,cpc,30.0
2477,ICC9198464043,cpc,30.0
2478,ICC9198980669,cpc,30.0
2479,ICC9199045960,cpc,30.0
2480,ICC9199615133,cpc,30.0
2481,ICC9199627143,cpc,30.0
2482,ICC9199834646,cpc,30.0
2483,ICC9199924341,cpc,30.0
2484,ICC9200093072,cpc,30.0
2485,ICC9200496042,cpc,30.0
2486,ICC9201360397,cpc,30.0
2487,ICC9201648083,cpc,30.0
2488,ICC9203040367,cpc,30.0
2489,ICC9203369296,cpc,30.0
2490,ICC9204383352,cpc,30.0
2491,ICC9205467228,cpc,30.0
2492,ICC9205871930,cpc,30.0
2493,ICC9205919300,cpc,30.0
2494,ICC9205931537,cpc,30.0
2495,ICC9206414735,cpc,30.0
2496,ICC9206417550,cpc,30.0
2497,ICC9206429164,cpc,30.0
2498,ICC9207068043,cpc,30.0
2499,ICC9207400936,cpc,30.0
2500,ICC9209643525,cpc,30.0
2501,ICC9210157103,cpc,30.0
2502,ICC9210371438,cpc,30.0
2503,ICC9211029951,cpc,30.0
2504,ICC9211468350,cpc,30.0
2505,ICC9212941803,cpc,30.0
2506,ICC9213006844,cpc,30.0
2507,ICC9215158544,cpc,30.0
2508,ICC9215707674,cpc,30.0
2509,ICC9693363089,cpc,30.0
2510,ICC9693534444,cpc,30.0
2511,ICC9693583352,cpc,30.0
2512,ICC9693612688,cpc,30.0
2513,ICC9693638327,cpc,30.0
2514,ICC9693828497,cpc,30.0
2515,ICC9693989435,cpc,30.0
2516,ICC9694177639,cpc,30.0
2517,ICC9694201249,cpc,30.0
2518,ICC9694244273,cpc,30.0
2519,ICC9694359009,cpc,30.0
2520,ICC9694383611,cpc,30.0
2521,ICC9694518573,cpc,30.0
2522,ICC9694638199,cpc,30.0
2523,ICC9694654877,cpc,30.0
2524,ICC9694682146,cpc,30.0
2525,ICC9694787331,cpc,30.0
2526,ICC9694791993,cpc,30.0
2527,ICC9695013819,cpc,30.0
2528,ICC9695018246,cpc,30.0
2529,ICC9695040185,cpc,30.0
2530,ICC9695129168,cpc,30.0
2531,ICC9695190558,cpc,30.0
2532,ICC9695818944,cpc,30.0
2533,ICC9695839705,cpc,30.0
2534,ICC9695861992,cpc,30.0
2535,ICC9696024151,cpc,30.0
2536,ICC9696271490,cpc,30.0
2537,ICC9696391673,cpc,30.0
2538,ICC9696804237,cpc,30.0
2539,ICC9696846802,cpc,30.0
2540,ICC9697211864,cpc,30.0
2541,ICC9697542744,cpc,30.0
2542,ICC9697611365,cpc,30.0
2543,ICC9697741595,cpc,30.0
2544,ICC9697752209,cpc,30.0
2545,ICC9697775611,cpc,30.0
2546,ICC9698235058,cpc,30.0
2547,ICC9698360566,cpc,30.0
2548,ICC9698374994,cpc,30.0
2549,ICC9698568829,cpc,30.0
2550,ICC9699101837,cpc,30.0
2551,ICC9700354392,cpc,30.0
2552,ICC9700371936,cpc,30.0
2553,ICC9700907393,cpc,30.0
2554,ICC9701452344,cpc,30.0
2555,ICC9701658989,cpc,30.0
2556,ICC9702237476,cpc,30.0
2557,ICC9702920229,cpc,30.0
2558,ICC9703835055,cpc,30.0
2559,ICC9703836534,cpc,30.0
2560,ICC9703836676,cpc,30.0
2561,ICC9704072304,cpc,30.0
2562,ICC9704256823,cpc,30.0
2563,ICC9704496053,cpc,30.0
2564,ICC9704504985,cpc,30.0
2565,ICC9705322623,cpc,30.0
2566,ICC9705617225,cpc,30.0
2567,ICC9705619115,cpc,30.0
2568,ICC9706054876,cpc,30.0
2569,ICC9706532959,cpc,30.0
2570,ICC9710525764,cpc,30.0
2571,ICC9714949843,cpc,30.0
2572,ICC9715570531,cpc,30.0
2573,ICC9717738169,cpc,30.0
2574,16N23943A72449936,cpc,29.2
2575,ICC8695174156,cpc,29.0
2576,3KW360761N106920U,cpc,28.0
2577,9HT437484C410431T,cpc,28.0
2578,ICC9708946813,cpc,28.0
2579,00507711G0983652G,cpc,25.0
2580,0ES608199P5950204,cpc,25.0
2581,0GA60662XN326201W,cpc,25.0
2582,0GK21881B6866420B,cpc,25.0
2583,0J4929595H208114U,cpc,25.0
2584,0K51647237736445N,cpc,25.0
2585,0K659810BU516252R,cpc,25.0
2586,0M976530P0578073C,cpc,25.0
2587,0U324053TT0722514,cpc,25.0
2588,0WV74188RK756293V,cpc,25.0
2589,0XR788831W947032N,cpc,25.0
2590,1D3396844P0802108,cpc,25.0
2591,1P230018018234049,cpc,25.0
2592,1RU63750032735520,cpc,25.0
2593,1W080641M2864971V,cpc,25.0
2594,1WS793044K429583N,cpc,25.0
2595,1YT28068BH322121H,cpc,25.0
2596,20R98812Y0673161V,cpc,25.0
2597,260190623G661292P,cpc,25.0
2598,26K945858C644625D,cpc,25.0
2599,2BY56568S7005245C,cpc,25.0
2600,2HR98144SK925505P,cpc,25.0
2601,2PB97283AL952364Y,cpc,25.0
2602,2U956482EA038145X,cpc,25.0
2603,30G65449LV357340E,cpc,25.0
2604,31M79881V2366463M,cpc,25.0
2605,31R31771E8467432V,cpc,25.0
2606,338557618E677340X,cpc,25.0
2607,3BM20654LG109461F,cpc,25.0
2608,3KJ67191RV430654B,cpc,25.0
2609,3UF19558EE313724G,cpc,25.0
2610,405963598V598203H,cpc,25.0
2611,4CH64759G2108225R,cpc,25.0
2612,4E998437LR0671840,cpc,25.0
2613,4GB16490YH582144N,cpc,25.0
2614,4LM91257XS459523P,cpc,25.0
2615,4LP279995J2892403,cpc,25.0
2616,4P176174FU585691U,cpc,25.0
2617,51228057KR590705L,cpc,25.0
2618,53D1989959835283Y,cpc,25.0
2619,5C245263TE8397532,cpc,25.0
2620,5K315862WC5293328,cpc,25.0
2621,5LD96244LM224271V,cpc,25.0
2622,5RY84130EF677940S,cpc,25.0
2623,5U50581432252882G,cpc,25.0
2624,5XC7692400657190G,cpc,25.0
2625,5XD28700SC4550834,cpc,25.0
2626,6H46211625321884L,cpc,25.0
2627,6LJ25873LS6356433,cpc,25.0
2628,6N167682EW932270L,cpc,25.0
2629,6PY242506C056260F,cpc,25.0
2630,6T675042KB5853417,cpc,25.0
2631,6UV01821PE0853226,cpc,25.0
2632,6Y055383XW009002T,cpc,25.0
2633,6YS90046PU009951A,cpc,25.0
2634,71L44170BB911094W,cpc,25.0
2635,74472648H13984356,cpc,25.0
2636,7LK70861N7814133V,cpc,25.0
2637,7NA765133X695824S,cpc,25.0
2638,7R5025615J300600N,cpc,25.0
2639,7SG37265HC440872W,cpc,25.0
2640,7VE64860KX2610257,cpc,25.0
2641,7X303049B3295625J,cpc,25.0
2642,853667711D018835V,cpc,25.0
2643,85636307AA534371Y,cpc,25.0
2644,86442856TP935572L,cpc,25.0
2645,87175249LT709933T,cpc,25.0
2646,8DT91102GM6326811,cpc,25.0
2647,8GK505752S752502E,cpc,25.0
2648,8GK57508P85195838,cpc,25.0
2649,8SK99050523160116,cpc,25.0
2650,96426983TE963305S,cpc,25.0
2651,98421605SW4604946,cpc,25.0
2652,9EB64487973246424,cpc,25.0
2653,9FL49279PB501584C,cpc,25.0
2654,9UY534461V260523A,cpc,25.0
2655,ICC6335499978,cpc,25.0
2656,ICC6335991639,cpc,25.0
2657,ICC6336046045,cpc,25.0
2658,ICC6336465271,cpc,25.0
2659,ICC6336474125,cpc,25.0
2660,ICC6338467671,cpc,25.0
2661,ICC6339917323,cpc,25.0
2662,ICC6342072961,cpc,25.0
2663,ICC6346230669,cpc,25.0
2664,ICC6348991483,cpc,25.0
2665,ICC6350701699,cpc,25.0
2666,ICC6353124464,cpc,25.0
2667,ICC6353274280,cpc,25.0
2668,ICC6840576924,cpc,25.0
2669,ICC6841527809,cpc,25.0
2670,ICC6842713667,cpc,25.0
2671,ICC6842745094,cpc,25.0
2672,ICC6842873340,cpc,25.0
2673,ICC6845170241,cpc,25.0
2674,ICC6846604100,cpc,25.0
2675,ICC6848516298,cpc,25.0
2676,ICC6849801420,cpc,25.0
2677,ICC6853440446,cpc,25.0
2678,ICC6853796875,cpc,25.0
2679,ICC6854582317,cpc,25.0
2680,ICC6856514987,cpc,25.0
2681,ICC6857591602,cpc,25.0
2682,ICC6861697081,cpc,25.0
2683,ICC6864179358,cpc,25.0
2684,ICC6864181482,cpc,25.0
2685,ICC6864183668,cpc,25.0
2686,ICC6864185243,cpc,25.0
2687,ICC7334354279,cpc,25.0
2688,ICC7335370446,cpc,25.0
2689,ICC7336302910,cpc,25.0
2690,ICC7337385150,cpc,25.0
2691,ICC7337629663,cpc,25.0
2692,ICC7339160555,cpc,25.0
2693,ICC7355551912,cpc,25.0
2694,ICC7839599478,cpc,25.0
2695,ICC7840544001,cpc,25.0
2696,ICC7840761461,cpc,25.0
2697,ICC7840936576,cpc,25.0
2698,ICC7842944221,cpc,25.0
2699,ICC7843619711,cpc,25.0
2700,ICC7843730961,cpc,25.0
2701,ICC7844006094,cpc,25.0
2702,ICC7844926751,cpc,25.0
2703,ICC7850848392,cpc,25.0
2704,ICC7853041789,cpc,25.0
2705,ICC7856704155,cpc,25.0
2706,ICC7859613295,cpc,25.0
2707,ICC7862152938,cpc,25.0
2708,ICC8194737676,cpc,25.0
2709,ICC8195065933,cpc,25.0
2710,ICC8195209361,cpc,25.0
2711,ICC8195865084,cpc,25.0
2712,ICC8196583666,cpc,25.0
2713,ICC8198657383,cpc,25.0
2714,ICC8201363984,cpc,25.0
2715,ICC8203184776,cpc,25.0
2716,ICC8204477607,cpc,25.0
2717,ICC8208193815,cpc,25.0
2718,ICC8694496849,cpc,25.0
2719,ICC8694513885,cpc,25.0
2720,ICC8695227395,cpc,25.0
2721,ICC8695278719,cpc,25.0
2722,ICC8695477212,cpc,25.0
2723,ICC8697682405,cpc,25.0
2724,ICC8698135598,cpc,25.0
2725,ICC8698878261,cpc,25.0
2726,ICC8700368362,cpc,25.0
2727,ICC8700814090,cpc,25.0
2728,ICC8713490291,cpc,25.0
2729,ICC8714070331,cpc,25.0
2730,ICC8716989968,cpc,25.0
2731,ICC9195463742,cpc,25.0
2732,ICC9196591844,cpc,25.0
2733,ICC9196595660,cpc,25.0
2734,ICC9205593577,cpc,25.0
2735,ICC9693428512,cpc,25.0
2736,ICC9694293918,cpc,25.0
2737,ICC9694561871,cpc,25.0
2738,ICC9695410558,cpc,25.0
2739,ICC9695818703,cpc,25.0
2740,ICC9698661250,cpc,25.0
2741,ICC9699220175,cpc,25.0
2742,ICC9699294152,cpc,25.0
2743,ICC9703282508,cpc,25.0
2744,ICC9704322037,cpc,25.0
2745,ICC9713788996,cpc,25.0
2746,ICC9716785724,cpc,25.0
2747,ICC9718180642,cpc,25.0
2748,3VS22161H7309803B,cpc,24.0
2749,ICC7850324158,cpc,24.0
2750,ICC9711461137,cpc,24.0
2751,ICC8195649751,cpc,23.89
2752,ICC6844511705,cpc,21.0
2753,ICC9699097095,cpc,20.25
2754,00E99328HB087103T,cpc,20.0
2755,00K40255T1150301C,cpc,20.0
2756,00S67719PN283524R,cpc,20.0
2757,01574591RH131405E,cpc,20.0
2758,01K63708FD0738411,cpc,20.0
2759,03J54820AG436635A,cpc,20.0
2760,04295762M10145616,cpc,20.0
2761,04A43951UE192180U,cpc,20.0
2762,05C9316422788041W,cpc,20.0
2763,063344675P462412E,cpc,20.0
2764,06663384VM5595154,cpc,20.0
2765,06M57005B13503745,cpc,20.0
2766,094365807P211011T,cpc,20.0
2767,0AL99920G33832615,cpc,20.0
2768,0B339091L2849854E,cpc,20.0
2769,0BG671004C456691B,cpc,20.0
2770,0CJ1591770843791K,cpc,20.0
2771,0DB663822H0805242,cpc,20.0
2772,0DG80226HP747560R,cpc,20.0
2773,0EN570865B765333P,cpc,20.0
2774,0GS298202R624081G,cpc,20.0
2775,0HW15220CK848292H,cpc,20.0
2776,0N30545136971225J,cpc,20.0
2777,0PC42073M3449752H,cpc,20.0
2778,0RM71948BP404193Y,cpc,20.0
2779,0VM91050TJ6255922,cpc,20.0
2780,11G939630S4772201,cpc,20.0
2781,12R23046E7832201K,cpc,20.0
2782,13K46567E53127538,cpc,20.0
2783,14N812683C304731B,cpc,20.0
2784,15F843135P4851302,cpc,20.0
2785,15H0079733947500D,cpc,20.0
2786,15K24772B5758493R,cpc,20.0
2787,16M353623L970554L,cpc,20.0
2788,17317357992918347,cpc,20.0
2789,18660987M3228070W,cpc,20.0
2790,18T74063LK6189830,cpc,20.0
2791,19E40543N64167532,cpc,20.0
2792,1AX63994T5114563S,cpc,20.0
2793,1BM17658DV6558948,cpc,20.0
2794,1C131285KK068742H,cpc,20.0
2795,1D192438S0147505B,cpc,20.0
2796,1DF34241KV814735J,cpc,20.0
2797,1DG44167BH125651W,cpc,20.0
2798,1EP10456YR8812932,cpc,20.0
2799,1FB929000P386164A,cpc,20.0
2800,1HF48551FL281872U,cpc,20.0
2801,1HG850470Y3136520,cpc,20.0
2802,1HJ22233MX1058501,cpc,20.0
2803,1K902251RE210702B,cpc,20.0
2804,1MG37068K3027235R,cpc,20.0
2805,1R3702846T101444V,cpc,20.0
2806,1RG06418N27192921,cpc,20.0
2807,1RG458256G2900046,cpc,20.0
2808,1SH68924E84255311,cpc,20.0
2809,1SN39549C20090909,cpc,20.0
2810,1SS63768KW909840D,cpc,20.0
2811,1UM86534SK4325644,cpc,20.0
2812,1W644680FA645572Y,cpc,20.0
2813,1X359996NV415191B,cpc,20.0
2814,1Y6068558B3707323,cpc,20.0
2815,20294084F4119080Y,cpc,20.0
2816,20T89150HD100842G,cpc,20.0
2817,218373295B8425544,cpc,20.0
2818,21R70151SN651702T,cpc,20.0
2819,21S14982V38200124,cpc,20.0
2820,22A700234G960292X,cpc,20.0
2821,24655908TG808670A,cpc,20.0
2822,248954702F3641354,cpc,20.0
2823,26160473U25761217,cpc,20.0
2824,27M53129YP0782737,cpc,20.0
2825,28773068504591602,cpc,20.0
2826,29E70961R42306422,cpc,20.0
2827,2AC66742LL712681A,cpc,20.0
2828,2AH40087Y98983218,cpc,20.0
2829,2B43779396170120Y,cpc,20.0
2830,2BM0034132433425P,cpc,20.0
2831,2C5323597H145930S,cpc,20.0
2832,2CT83790RP820052Y,cpc,20.0
2833,2DC55769NC5539315,cpc,20.0
2834,2EA27047JX280580N,cpc,20.0
2835,2ER50433EH436572M,cpc,20.0
2836,2FP41419YE860822L,cpc,20.0
2837,2HC56351SX761750H,cpc,20.0
2838,2HS668927G3832733,cpc,20.0
2839,2HW72383B66389319,cpc,20.0
2840,2HX80968087343604,cpc,20.0
